dtcommid,dtusername,dtstart_date,dtcancel_date,direct,affiliate,cntry,com_pr,renew_ind,not_null_actions,null_actions,mailbox_created,billingcentral,renewal,email,marketing,domains,fm,ftp,mysql,weebly,support,not_null_actions_9,null_actions_9,mailbox_created_9,billingcentral_9,renewal_9,email_9,marketing_9,domains_9,website_9,fm_9,ftp_9,mysql_9,weebly_9,support_9,not_null_actions_10,null_actions_10,mailbox_created_10,billingcentral_10,renewal_10,email_10,marketing_10,domains_10,website_10,fm_10,ftp_10,mysql_10,weebly_10,support_10,add_on_mrr,domain_mrr,one_year_domains_new,com_domains_new,org_domains_new
8727365,ipg.naomiskyrealtycom,3/5/16,Null,0,1,1,1,1,50,70,1,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8734076,DeletedUser-[5338224],3/10/16,3/12/17,0,1,1,1,0,171,166,4,0,0,45,0,14,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0
8743219,ipg.tinylovesdoulacom,3/18/16,3/12/17,1,0,1,1,0,79,89,0,0,0,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8746256,ipg.totallynewsorg,3/21/16,Null,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1,0,1
8763834,DeletedUser-[5359732],4/1/16,4/2/17,1,0,0,1,0,677,824,3,0,0,17,0,32,100,14,108,0,9,19,71,2,0,0,3,0,0,0,2,0,0,0,0,18,63,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
8765132,ipg.recreationalmindscom,4/3/16,Null,1,0,0,1,1,100,176,0,0,0,0,0,1,0,0,0,0,0,46,167,0,0,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,1,0
8765416,ipg.flybumsnyccom,4/3/16,Null,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2,0,1
8768915,ipg.ametistazulcom,4/6/16,11/7/16,0,1,0,1,0,518,615,4,0,0,9,0,32,49,10,31,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,0,0,0,0
8774143,ipg.amarenco,4/11/16,Null,1,0,0,1,1,203,292,0,0,0,1,0,7,29,24,28,0,11,81,273,0,0,0,0,0,0,3,11,6,18,0,2,15,52,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
8778928,DeletedUser-[5370602],4/16/16,4/16/17,0,1,0,1,0,80,128,3,0,8,8,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8780810,DeletedUser-[5366738],4/18/16,4/10/17,1,0,1,1,0,215,223,1,0,0,16,5,4,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0
8790514,DeletedUser-[5398066],4/28/16,5/27/17,1,0,1,1,0,21,14,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,3,0,0
8797600,ipg.moonneighborcom,5/4/16,Null,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8799007,ipg.darrellmartin93com,5/5/16,Null,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8799558,ipg.healthfsbdcom,5/6/16,5/21/17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8802407,ipg.haztudinerocom,5/9/16,Null,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8808441,DeletedUser-[5388267],5/15/16,5/15/17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.6,1,0,0
8811267,ipg.edgesportsfitness,5/18/16,Null,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8815442,ipg.jangardnerrealtorcom,5/22/16,Null,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8815581,ipg.cakeartnet,5/22/16,Null,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8815976,DeletedUser-[5395144],5/23/16,5/23/17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8820861,DeletedUser-[5403239],5/27/16,6/2/17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.7,1,1,0
8825511,DeletedUser-[5402402],6/1/16,6/1/17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8826848,ipg.soshgsheikhcom,6/3/16,Null,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,0,0,0,0
8828734,DeletedUser-[5389942],6/5/16,5/17/17,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8828874,DeletedUser-[5405786],6/5/16,6/5/17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0
8832055,DeletedUser-[5431833],6/8/16,7/8/17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8859242,ipg.vvsuitescom,6/18/16,6/18/17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
8867107,DeletedUser-[5424237],6/26/16,6/26/17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8874347,DeletedUser-[5459252],7/5/16,8/5/17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8883376,ipg.thesooriyavillagelk,7/14/16,Null,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0
8888822,ipg.fayettepatchcom,7/19/16,Null,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8892533,ipg.carefornaturein,7/21/16,Null,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8893387,ipg.escueladefutbolnorma,7/22/16,7/21/17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8894382,DeletedUser-[5472086],7/24/16,8/23/17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8900093,DeletedUser-[5475699],7/29/16,8/28/17,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8628799,ipg.dangaultcom,2/3/16,Null,0,1,1,1,1,255,53,10,0,0,30,0,34,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8631951,ipg.sherpowercom,2/6/16,Null,0,1,1,1,1,200,202,5,0,0,23,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0
8633971,DeletedUser-[5308979],2/8/16,2/10/17,1,0,0,1,0,13,13,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8634037,ipg.atlantachaplainservi,2/8/16,Null,0,1,1,1,1,122,142,0,3,2,1,0,1,4,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8638005,ipg.rockobelcom,2/12/16,Null,0,1,0,1,1,130,155,1,0,0,7,0,0,12,17,0,0,0,21,21,3,0,0,3,0,0,0,0,0,0,0,0,92,37,0,5,0,0,0,0,6,3,5,6,0,4,0,0,0,0,0
8643297,DeletedUser-[5398298],2/18/16,5/27/17,1,0,0,1,1,101,160,0,0,0,2,0,2,7,0,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,19,2,0,0,4,0,0,6,0,0,0,3,0,-1.8,0,0,0,0
8645503,ipg.kennethne,2/19/16,Null,1,0,1,1,1,52,44,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,0,0,0,0
8646206,DeletedUser-[5350774],2/19/16,3/23/17,0,1,1,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8648948,DeletedUser-[5322047],2/21/16,2/24/17,1,0,0,0,0,578,757,0,2,5,0,4,25,56,1,2,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,1,0
8655643,DeletedUser-[5356597],2/26/16,3/30/17,0,1,1,1,0,40,28,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,1,0,0
8722529,ipg.banquesolfeaorg,3/1/16,3/31/17,0,1,0,0,0,209,204,2,0,0,21,0,2,21,15,30,0,3,13,4,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0,0,0,0
8734433,DeletedUser-[5339091],3/11/16,3/13/17,0,1,0,0,0,13,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8736292,ipg.pnlogistics,3/13/16,Null,1,0,0,1,1,48,56,5,0,0,12,0,2,0,0,0,0,0,34,22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8749211,ipg.nolongerastrayorg,3/23/16,Null,1,0,1,0,1,79,82,0,0,0,0,0,0,17,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0
8753073,DeletedUser-[5354170],3/27/16,3/27/17,0,1,0,1,0,482,720,1,0,0,8,0,6,51,29,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8755211,DeletedUser-[5356023],3/29/16,3/29/17,0,1,1,0,0,77,140,1,0,0,3,0,1,2,0,0,0,5,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8756058,ipg.getbeeprcom,4/5/16,Null,1,0,0,1,1,121,141,0,7,8,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8756736,DeletedUser-[5357659],3/30/16,3/30/17,0,1,0,1,0,34,69,0,0,0,1,2,0,0,3,0,0,2,37,127,0,0,0,0,0,0,0,0,0,0,0,0,64,221,0,0,0,2,0,0,0,6,20,0,0,5,0.8,0,0,0,0
8757701,DeletedUser-[5362045],3/31/16,4/4/17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8768544,ipg.getskidsbookscom,4/5/16,3/9/17,0,1,1,1,0,390,432,0,24,17,0,0,18,0,0,0,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,1.4,2,2,0
8770996,ipg.otgvorg,4/8/16,Null,0,1,0,0,1,41,74,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8772220,ipg.meshtracom,4/9/16,Null,1,0,0,0,1,56,76,0,0,0,0,0,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0
8777771,ipg.themessenger24com1,4/15/16,Null,1,0,0,1,1,132,195,0,0,0,0,0,0,7,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,1,0
8779272,ipg.jfishgroupcom,4/17/16,Null,1,0,1,1,1,120,122,6,5,0,38,0,2,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8781951,ipg.bluebonnetbookingcom,4/19/16,5/19/17,0,1,1,1,0,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8785721,DeletedUser-[5394519],4/23/16,5/23/17,0,1,1,1,0,89,106,0,0,0,0,0,1,0,9,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8786020,ipg.theboredcyclistcom,4/23/16,4/24/17,0,1,1,1,0,32,62,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8786735,DeletedUser-[5374988],4/24/16,4/25/17,1,0,1,1,0,182,226,0,3,9,0,0,2,4,12,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8788667,DeletedUser-[5376112],4/26/16,4/27/17,0,1,0,1,0,142,245,0,2,1,1,0,1,3,24,7,0,8,89,309,0,0,0,1,0,0,3,18,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8792363,ipg.iworkforyouorg,4/29/16,5/29/17,0,1,1,0,0,28,44,1,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8794121,DeletedUser-[5373806],5/1/16,4/22/17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8798637,ipg.saviteamcom,5/5/16,Null,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
8805599,ipg.savemaxcorpcom,5/12/16,Null,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8806025,DeletedUser-[5376643],5/12/16,4/28/17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,0,0,0,0
8807604,ipg.njlicensebrokerscom,5/14/16,Null,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0
8808050,DeletedUser-[5378136],5/15/16,4/30/17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8816695,ipg.movieguyspodcastcom,5/23/16,Null,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8820695,DeletedUser-[5398732],5/27/16,5/27/17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8821533,DeletedUser-[5424432],5/28/16,6/27/17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8829395,ipg.davidrobertsjoineryi,6/6/16,Null,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8832193,ipg.poramoralhogarcom,6/8/16,Null,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8832354,ipg.essamheggycom,6/8/16,Null,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8832595,ipg.nguyenthimocom,6/9/16,Null,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8833321,DeletedUser-[5411935],6/9/16,6/10/17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8872198,DeletedUser-[5452684],7/1/16,7/31/17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0
8875674,ipg.danielledossantoscom,7/6/16,7/2/17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8889358,DeletedUser-[5442581],7/19/16,7/19/17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8889396,DeletedUser-[5442489],7/19/16,7/19/17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8890566,ipg.aircraftwheelchockco,7/20/16,Null,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0
8892381,DeletedUser-[5446113],7/22/16,7/22/17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8894278,DeletedUser-[5447445],7/24/16,7/24/17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8895568,DeletedUser-[5472790],7/25/16,8/24/17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8901067,DeletedUser-[5440456],7/31/16,7/17/17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
8629099,ipg.prettydirtyclothingc,2/3/16,Null,1,0,1,1,1,181,194,2,0,0,14,0,1,2,4,0,0,7,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8630500,DeletedUser-[5294257],2/4/16,1/21/17,0,1,0,0,0,48,62,0,1,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8635098,DeletedUser-[5337819],2/9/16,3/12/17,0,1,1,0,0,29,49,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8638587,ipg.robertoapcom,2/12/16,2/16/17,0,1,0,1,0,150,121,0,0,0,0,0,51,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8644861,DeletedUser-[5318486],2/18/16,2/21/17,0,1,0,1,0,308,557,0,0,0,0,0,1,16,7,70,4,14,104,66,0,6,2,0,0,0,0,4,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8645189,DeletedUser-[5258204],2/18/16,11/30/16,0,1,1,1,0,49,49,0,0,0,2,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,5,6,0,0,0,0,0,0,0,0,0,20.6,0,0,0,0
8645227,ipg.lawnessentialsllc,2/18/16,Null,1,0,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8648887,DeletedUser-[5321785],2/21/16,2/23/17,1,0,0,1,0,130,155,1,2,0,18,0,4,0,2,0,0,0,15,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8650518,DeletedUser-[5352368],2/22/16,3/25/17,0,1,1,1,0,29,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.2,1,0,0
8718573,DeletedUser-[5356377],2/27/16,3/30/17,1,0,0,1,0,154,218,3,0,2,28,0,2,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0
8721589,DeletedUser-[5329556],2/29/16,3/4/17,0,1,1,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0
8723914,ipg.backyardgrocerystore,3/2/16,12/11/17,1,0,1,1,1,122,128,1,0,0,4,0,1,22,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8725237,DeletedUser-[5360827],3/3/16,4/3/17,1,0,0,1,0,97,69,4,0,0,13,1,0,2,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8735128,DeletedUser-[5338913],3/11/16,3/13/17,0,1,0,1,0,52,65,0,0,0,1,0,0,0,0,0,0,0,31,14,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0
8737240,DeletedUser-[5341718],3/14/16,3/16/17,0,1,0,1,0,24,42,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
